id,type,district,lon,lat,level
N_1941,junction,บึงกุ่ม,100.6397,13.81897,-1
N_1942,junction,หนองจอก,100.85049,13.81748,-1
N_1943,junction,หนองจอก,100.83387,13.81772,-1
N_1944,junction,บางขุนเทียน,100.46679,13.59802,-1
N_1945,junction,บางขุนเทียน,100.47109,13.59839,-1
N_1946,junction,หนองจอก,100.87084,13.80087,-1
N_1947,junction,หนองจอก,100.87974,13.80515,-1
N_1948,junction,หนองจอก,100.82226,13.87346,-1
N_1949,junction,หนองจอก,100.82327,13.87979,-1
N_195,junction,บางขุนเทียน,100.46576,13.6499,-1
N_1950,junction,หนองจอก,100.82728,13.85523,-1
N_1951,junction,หนองจอก,100.80768,13.80799,-1
N_1952,junction,ทุ่งครุ,100.49118,13.59769,-1
N_1953,junction,ทุ่งครุ,100.49075,13.60198,-1
N_1954,junction,ทุ่งครุ,100.4839,13.60022,-1
N_1955,junction,ทวีวัฒนา,100.39267,13.75635,-1
N_1956,junction,หนองจอก,100.87404,13.79822,-1
N_1957,junction,หนองจอก,100.84524,13.80482,-1
N_1958,junction,หนองจอก,100.81646,13.87512,-1
N_1959,junction,หนองจอก,100.8187,13.87257,-1
N_196,junction,บางขุนเทียน,100.46943,13.63647,-1
N_1960,junction,หนองจอก,100.92506,13.82476,-1
N_1961,junction,วัฒนา,100.58648,13.7308,-1
N_1962,junction,วัฒนา,100.59157,13.72989,-1
N_1963,junction,หนองจอก,100.8315,13.80471,-1
N_1964,junction,หนองจอก,100.82907,13.80803,-1
N_1965,junction,หนองจอก,100.84212,13.83241,-1
N_1966,junction,หนองจอก,100.83815,13.81839,-1
N_1967,junction,ลาดกระบัง,100.86705,13.74209,-1
N_1968,junction,ลาดกระบัง,100.8731,13.74236,-1
N_1969,junction,ทุ่งครุ,100.4844,13.59897,-1
N_197,junction,จอมทอง,100.45561,13.6671,-1
N_1970,junction,หนองจอก,100.80689,13.78169,-1
N_1971,junction,หนองจอก,100.81381,13.79196,-1
N_1972,junction,ลาดกระบัง,100.86958,13.74757,-1
N_1973,junction,ลาดกระบัง,100.85789,13.72088,-1
N_1974,junction,หนองจอก,100.86542,13.77504,-1
N_1975,junction,หนองจอก,100.84141,13.78013,-1
N_1976,junction,บางพลัด,100.50662,13.79298,-1
N_1977,junction,บางพลัด,100.50708,13.79347,-1
N_1978,junction,มีนบุรี,100.80583,13.82616,-1
N_1979,junction,หนองจอก,100.87212,13.74456,-1
N_198,junction,ตลิ่งชัน,100.44865,13.78473,-1
N_1980,junction,หนองจอก,100.88219,13.76599,-1
N_1981,junction,สายไหม,100.66578,13.9061,-1
N_1982,junction,สายไหม,100.66688,13.91564,-1
N_1983,junction,หนองจอก,100.8288,13.84234,-1
N_1984,junction,หนองจอก,100.84836,13.77839,-1
N_1985,junction,หนองจอก,100.84828,13.77087,-1
N_1986,junction,มีนบุรี,100.73754,13.799,-1
N_1987,junction,มีนบุรี,100.73888,13.77758,-1
N_1988,junction,ทุ่งครุ,100.48849,13.61197,-1
N_1989,junction,ทุ่งครุ,100.48834,13.61193,-1
N_199,junction,ตลิ่งชัน,100.44771,13.7731,-1
N_1990,junction,ตลิ่งชัน,100.43955,13.77129,-1
N_1991,junction,ตลิ่งชัน,100.44007,13.77341,-1
N_1992,junction,หนองจอก,100.86901,13.74845,-1
N_1993,junction,ลาดกระบัง,100.87886,13.73781,-1
N_1994,junction,ลาดกระบัง,100.85599,13.75471,-1
N_1995,junction,ธนบุรี,100.48582,13.7288,-1
N_1996,junction,ธนบุรี,100.4866,13.72816,-1
N_1997,junction,หนองจอก,100.85593,13.83766,-1
N_1998,junction,ทุ่งครุ,100.48894,13.61086,-1
N_1999,junction,บางกอกใหญ่,100.4621,13.73581,-1
N_2,junction,บางซื่อ,100.51757,13.8052,-1
N_20,junction,คลองสาน,100.49231,13.72284,-1
N_200,junction,บางขุนเทียน,100.45316,13.66603,-1
N_2000,junction,บางกอกใหญ่,100.4709,13.73671,-1
N_2001,junction,ลาดกระบัง,100.76859,13.78235,-1
N_2002,junction,ลาดกระบัง,100.7945,13.78346,-1
N_2003,junction,มีนบุรี,100.80081,13.81735,-1
N_2004,junction,มีนบุรี,100.78827,13.82567,-1
N_2005,junction,ลาดกระบัง,100.80259,13.7722,-1
N_2006,junction,ลาดกระบัง,100.77977,13.76859,-1
N_2007,junction,บางขุนเทียน,100.47299,13.59836,-1
N_2008,junction,ลาดกระบัง,100.71627,13.77807,-1
N_2009,junction,ลาดกระบัง,100.73889,13.77736,-1
N_201,junction,บางขุนเทียน,100.45271,13.66447,-1
N_2010,junction,ลาดกระบัง,100.78845,13.80042,-1
N_2011,junction,บางพลัด,100.47155,13.78679,-1
N_2012,junction,บางพลัด,100.47216,13.78852,-1
N_2013,junction,บางกอกน้อย,100.46664,13.77911,-1
N_2014,junction,บางกอกน้อย,100.46721,13.77342,-1
N_2015,junction,คันนายาว,100.69096,13.79303,-1
N_2016,junction,คันนายาว,100.68032,13.81529,-1
N_2017,junction,บางกะปิ,100.64787,13.78477,-1
N_2018,junction,บางกะปิ,100.62591,13.78803,-1
N_2019,junction,หนองจอก,100.80893,13.88925,-1
N_202,junction,หนองแขม,100.35417,13.68699,-1
N_2020,junction,บางขุนเทียน,100.47303,13.59876,-1
N_2021,junction,บางขุนเทียน,100.47408,13.5987,-1
N_2022,junction,บางเขน,100.65622,13.8571,-1
N_2023,junction,หนองจอก,100.83816,13.90673,-1
N_2024,junction,หนองจอก,100.85946,13.88175,-1
N_2025,junction,มีนบุรี,100.76852,13.80693,-1
N_2026,junction,มีนบุรี,100.7153,13.78159,-1
N_2027,junction,บางกะปิ,100.65275,13.77708,-1
N_2028,junction,บางกะปิ,100.65236,13.76796,-1
N_2029,junction,บางขุนเทียน,100.47312,13.59909,-1
N_203,junction,หนองแขม,100.35549,13.68292,-1
N_2030,junction,บางขุนเทียน,100.47094,13.59914,-1
N_2031,junction,หนองจอก,100.84168,13.80147,-1
N_2032,junction,หนองจอก,100.82141,13.80067,-1
N_2033,junction,สะพานสูง,100.65896,13.73785,-1
N_2034,junction,ลาดกระบัง,100.8314,13.76655,-1
N_2035,junction,ลาดกระบัง,100.83308,13.75624,-1
N_2036,junction,ทวีวัฒนา,100.34014,13.77838,-1
N_2037,junction,ทวีวัฒนา,100.35571,13.78036,-1
N_2038,junction,บางเขน,100.60713,13.89723,-1
N_2039,junction,บางเขน,100.62305,13.88241,-1
N_204,junction,จอมทอง,100.45519,13.66535,-1
N_2040,junction,ทวีวัฒนา,100.37157,13.78152,-1
N_2041,junction,ทวีวัฒนา,100.37064,13.78131,-1
N_2042,junction,สวนหลวง,100.63414,13.72311,-1
N_2043,junction,ลาดกระบัง,100.83247,13.75113,-1
N_2044,junction,ลาดกระบัง,100.76885,13.76595,-1
N_2045,junction,ลาดกระบัง,100.77878,13.76407,-1
N_2046,junction,ภาษีเจริญ,100.45504,13.71746,-1
N_2047,junction,ธนบุรี,100.49109,13.7385,-1
N_2048,junction,ธนบุรี,100.49161,13.73813,-1
N_2049,junction,ตลิ่งชัน,100.45597,13.78093,-1
N_205,junction,ทวีวัฒนา,100.37517,13.7668,-1
N_2050,junction,ตลิ่งชัน,100.44492,13.79925,-1
N_2051,junction,หนองจอก,100.83434,13.79116,-1
N_2052,junction,หนองจอก,100.8284,13.79316,-1
N_2053,junction,มีนบุรี,100.77212,13.83444,-1
N_2054,junction,ธนบุรี,100.46845,13.71241,-1
N_2055,junction,ธนบุรี,100.47174,13.71098,-1
N_2056,junction,หนองจอก,100.83473,13.78708,-1
N_2057,junction,หนองจอก,100.82866,13.7853,-1
N_2058,junction,จอมทอง,100.46159,13.70535,-1
N_2059,junction,คลองสามวา,100.7163,13.90639,-1
N_206,junction,ทวีวัฒนา,100.36873,13.80204,-1
N_2060,junction,คลองสามวา,100.71589,13.90381,-1
N_2061,junction,มีนบุรี,100.8013,13.81534,-1
N_2062,junction,มีนบุรี,100.79307,13.81147,-1
N_2063,junction,หนองจอก,100.83241,13.86859,-1
N_2064,junction,หนองจอก,100.82875,13.86425,-1
N_2065,junction,มีนบุรี,100.78204,13.81632,-1
N_2066,junction,มีนบุรี,100.76881,13.80753,-1
N_2067,junction,หนองจอก,100.8419,13.78063,-1
N_2068,junction,หนองจอก,100.84838,13.79353,-1
N_2069,junction,ยานนาวา,100.54605,13.69337,-1
N_207,junction,สวนหลวง,100.63928,13.71494,-1
N_2070,junction,ยานนาวา,100.55235,13.69251,-1
N_2071,junction,ลาดกระบัง,100.76903,13.74079,-1
N_2072,junction,ลาดกระบัง,100.77652,13.74093,-1
N_2073,junction,ราษฎร์บูรณะ,100.48574,13.68707,-1
N_2074,junction,ราษฎร์บูรณะ,100.4896,13.68653,-1
N_2075,junction,ตลิ่งชัน,100.45615,13.75578,-1
N_2076,junction,ตลิ่งชัน,100.45902,13.75677,-1
N_2077,junction,มีนบุรี,100.77487,13.81402,-1
N_2078,junction,มีนบุรี,100.7767,13.78319,-1
N_2079,junction,ลาดกระบัง,100.77204,13.74087,-1
N_208,junction,สวนหลวง,100.6443,13.70245,-1
N_2080,junction,ทุ่งครุ,100.48193,13.65918,-1
N_2081,junction,ทุ่งครุ,100.48242,13.65835,-1
N_2082,junction,ลาดกระบัง,100.72051,13.76572,-1
N_2083,junction,ลาดกระบัง,100.712,13.76479,-1
N_2084,junction,ลาดกระบัง,100.77677,13.77622,-1
N_2085,junction,ลาดกระบัง,100.76874,13.77066,-1
N_2086,junction,หนองจอก,100.85392,13.7792,-1
N_2087,junction,ลาดกระบัง,100.81408,13.74785,-1
N_2088,junction,ลาดกระบัง,100.81715,13.75818,-1
N_2089,junction,หนองแขม,100.34067,13.65859,-1
N_209,junction,ประเวศ,100.64588,13.69779,-1
N_2090,junction,หนองแขม,100.34181,13.65669,-1
N_2091,junction,บางกอกใหญ่,100.47303,13.7296,-1
N_2092,junction,บางกอกใหญ่,100.47,13.72789,-1
N_2093,junction,ปทุมวัน,100.51817,13.74499,-1
N_2094,junction,ปทุมวัน,100.52292,13.74404,-1
N_2095,junction,บางกอกน้อย,100.48269,13.75808,-1
N_2096,junction,บางกอกน้อย,100.48061,13.75858,-1
N_2097,junction,ลาดกระบัง,100.79937,13.78184,-1
N_2098,junction,ลาดกระบัง,100.81472,13.78423,-1
N_2099,junction,ลาดกระบัง,100.83772,13.76454,-1
N_21,junction,คลองสาน,100.49276,13.72308,-1
N_210,junction,บางกอกน้อย,100.46552,13.76843,-1
N_2100,junction,ลาดกระบัง,100.82651,13.74357,-1
N_2101,junction,ลาดกระบัง,100.82723,13.74843,-1
N_2102,junction,ลาดกระบัง,100.8243,13.76106,-1
N_2103,junction,หนองแขม,100.35673,13.66076,-1
N_2104,junction,หนองแขม,100.35534,13.66045,-1
N_2105,junction,หนองจอก,100.86451,13.87411,-1
N_2106,junction,ลาดกระบัง,100.75391,13.77788,-1
N_2107,junction,ลาดกระบัง,100.76857,13.782,-1
N_2108,junction,ลาดกระบัง,100.80939,13.71696,-1
N_2109,junction,ลาดกระบัง,100.82208,13.72346,-1
N_211,junction,บางกอกน้อย,100.45593,13.7749,-1
N_2110,junction,บางขุนเทียน,100.44396,13.64546,-1
N_2111,junction,บางขุนเทียน,100.44038,13.64764,-1
N_2112,junction,ทุ่งครุ,100.4821,13.65921,-1
N_2113,junction,หนองจอก,100.88106,13.78596,-1
N_2114,junction,ปทุมวัน,100.51824,13.74586,-1
N_2115,junction,ปทุมวัน,100.52308,13.74492,-1
N_2116,junction,หนองจอก,100.89496,13.8345,-1
N_2117,junction,หนองจอก,100.88847,13.82423,-1
N_2118,junction,บางกะปิ,100.65106,13.74958,-1
N_2119,junction,บางกะปิ,100.67106,13.74836,-1
N_212,junction,บางกอกน้อย,100.46534,13.77405,-1
N_2120,junction,บางแค,100.38762,13.74356,-1
N_2121,junction,บางแค,100.38867,13.74366,-1
N_2122,junction,ลาดกระบัง,100.70648,13.75671,-1
N_2123,junction,ลาดกระบัง,100.73124,13.75878,-1
N_2124,junction,บางแค,100.38709,13.74358,-1
N_2125,junction,หนองจอก,100.9045,13.81263,-1
N_2126,junction,หนองจอก,100.91051,13.80261,-1
N_2127,junction,หนองจอก,100.8084,13.85338,-1
N_2128,junction,บางขุนเทียน,100.44563,13.56937,-1
N_2129,junction,บางขุนเทียน,100.43299,13.58408,-1
N_213,junction,บางกอกน้อย,100.46382,13.77906,-1
N_2130,junction,หนองจอก,100.80585,13.85294,-1
N_2131,junction,บางขุนเทียน,100.44871,13.6753,-1
N_2132,junction,ดุสิต,100.5008,13.77698,-1
N_2133,junction,ดุสิต,100.50657,13.7752,-1
N_2134,junction,ลาดกระบัง,100.84987,13.74137,-1
N_2135,junction,ลาดกระบัง,100.85882,13.72782,-1
N_2136,junction,หนองแขม,100.37387,13.68211,-1
N_2137,junction,ทวีวัฒนา,100.34187,13.75413,-1
N_2138,junction,หนองจอก,100.82358,13.82692,-1
N_2139,junction,ตลิ่งชัน,100.43924,13.77387,-1
N_214,junction,บางกอกน้อย,100.4623,13.77931,-1
N_2140,junction,ตลิ่งชัน,100.43935,13.77964,-1
N_2141,junction,บางขุนเทียน,100.40817,13.58894,-1
N_2142,junction,บางขุนเทียน,100.39985,13.59392,-1
N_2143,junction,ภาษีเจริญ,100.41916,13.73131,-1
N_2144,junction,ภาษีเจริญ,100.41893,13.73323,-1
N_2145,junction,บางขุนเทียน,100.44147,13.56968,-1
N_2146,junction,บางขุนเทียน,100.44675,13.58219,-1
N_2147,junction,บางขุนเทียน,100.41365,13.60625,-1
N_2148,junction,บางแค,100.40973,13.70654,-1
N_2149,junction,บางแค,100.41112,13.70199,-1
N_215,junction,บางกอกน้อย,100.46419,13.77383,-1
N_2150,junction,ภาษีเจริญ,100.4346,13.73044,-1
N_2151,junction,ภาษีเจริญ,100.4354,13.72458,-1
N_2152,junction,สะพานสูง,100.67897,13.75203,-1
N_2153,junction,สะพานสูง,100.69369,13.75486,-1
N_2154,junction,สะพานสูง,100.67937,13.74803,-1
N_2155,junction,สะพานสูง,100.6774,13.74913,-1
N_2156,junction,ประเวศ,100.68379,13.70943,-1
N_2157,junction,ประเวศ,100.68773,13.72398,-1
N_2158,junction,บางขุนเทียน,100.46946,13.60152,-1
N_2159,junction,ตลิ่งชัน,100.45597,13.78092,-1
N_216,junction,บางขุนเทียน,100.47282,13.64597,-1
N_2160,junction,ตลิ่งชัน,100.46603,13.78634,-1
N_2161,junction,ธนบุรี,100.46995,13.71909,-1
N_2162,junction,ธนบุรี,100.47115,13.71848,-1
N_2163,junction,บางกอกน้อย,100.47816,13.74634,-1
N_2164,junction,บางกอกน้อย,100.47777,13.74969,-1
N_2165,junction,บางพลัด,100.49101,13.77384,-1
N_2166,junction,บางพลัด,100.49828,13.77088,-1
N_2167,junction,บางคอแหลม,100.50011,13.68676,-1
N_2168,junction,บางคอแหลม,100.50821,13.69839,-1
N_2169,junction,บางขุนเทียน,100.46949,13.60224,-1
N_217,junction,บางขุนเทียน,100.46665,13.65013,-1
N_2170,junction,บางกอกน้อย,100.45361,13.76899,-1
N_2171,junction,บางกอกน้อย,100.46263,13.76752,-1
N_2172,junction,ภาษีเจริญ,100.43229,13.74041,-1
N_2173,junction,ภาษีเจริญ,100.4316,13.73335,-1
N_2174,junction,บางกอกน้อย,100.46701,13.76984,-1
N_2175,junction,บางกอกน้อย,100.46478,13.76391,-1
N_2176,junction,ดุสิต,100.51572,13.75781,-1
N_2177,junction,ดุสิต,100.5162,13.75897,-1
N_2178,junction,บางกอกน้อย,100.47515,13.74954,-1
N_2179,junction,บางกอกน้อย,100.47451,13.75263,-1
N_218,junction,ลาดกระบัง,100.76914,13.73145,-1
N_2180,junction,ยานนาวา,100.53152,13.68945,-1
N_2181,junction,ยานนาวา,100.52212,13.67869,-1
N_2182,junction,คลองสาน,100.50576,13.7316,-1
N_2183,junction,คลองสาน,100.50993,13.73455,-1
N_2184,junction,พระนคร,100.49968,13.76402,-1
N_2185,junction,พระนคร,100.50229,13.76258,-1
N_2186,junction,บางขุนเทียน,100.47676,13.60356,-1
N_2187,junction,ยานนาวา,100.53878,13.68056,-1
N_2188,junction,ยานนาวา,100.54037,13.66927,-1
N_2189,junction,ยานนาวา,100.53825,13.67501,-1
N_219,junction,ลาดกระบัง,100.79248,13.73138,-1
N_2190,junction,ยานนาวา,100.53659,13.66941,-1
N_2191,junction,บางพลัด,100.48963,13.77027,-1
N_2192,junction,บางพลัด,100.49381,13.76474,-1
N_2193,junction,คลองสาน,100.50792,13.73208,-1
N_2194,junction,คลองสาน,100.51048,13.73384,-1
N_2195,junction,บางกอกใหญ่,100.47584,13.74123,-1
N_2196,junction,บางกอกใหญ่,100.46159,13.74012,-1
N_2197,junction,บางกอกน้อย,100.4903,13.76122,-1
N_2198,junction,บางกอกน้อย,100.48816,13.76474,-1
N_2199,junction,ตลิ่งชัน,100.45773,13.77745,-1
N_22,junction,บางขุนเทียน,100.44505,13.6591,-1
N_220,junction,ลาดกระบัง,100.78348,13.7241,-1
N_2200,junction,ประเวศ,100.66587,13.67693,-1
N_2201,junction,ประเวศ,100.66236,13.67118,-1
N_2202,junction,วังทองหลาง,100.61344,13.75974,-1
N_2203,junction,วังทองหลาง,100.6076,13.78695,-1
N_2204,junction,หนองจอก,100.88802,13.93724,-1
N_2205,junction,หนองจอก,100.89363,13.93815,-1
N_2206,junction,บางกอกน้อย,100.46015,13.75485,-1
N_2207,junction,ตลิ่งชัน,100.46442,13.77894,-1
N_2208,junction,ตลิ่งชัน,100.46319,13.78377,-1
N_2209,junction,บางซื่อ,100.53858,13.83789,-1
N_221,junction,ลาดกระบัง,100.78351,13.72798,-1
N_2210,junction,บางซื่อ,100.52588,13.83705,-1
N_2211,junction,คลองสาน,100.50479,13.73361,-1
N_2212,junction,คลองสาน,100.50812,13.73612,-1
N_2213,junction,ป้อมปราบศัตรูพ่าย,100.5167,13.74748,-1
N_2214,junction,ป้อมปราบศัตรูพ่าย,100.51379,13.74837,-1
N_2215,junction,ยานนาวา,100.53161,13.68572,-1
N_2216,junction,ยานนาวา,100.52344,13.67761,-1
N_2217,junction,บางพลัด,100.49431,13.78,-1
N_2218,junction,บางพลัด,100.49056,13.77916,-1
N_2219,junction,คลองสาน,100.50117,13.72447,-1
N_222,junction,บางกอกน้อย,100.48481,13.7692,-1
N_2220,junction,คลองสาน,100.51273,13.72581,-1
N_2221,junction,บางคอแหลม,100.51391,13.68387,-1
N_2222,junction,บางคอแหลม,100.52158,13.69538,-1
N_2223,junction,บางพลัด,100.50677,13.7875,-1
N_2224,junction,บางพลัด,100.50337,13.79017,-1
N_2225,junction,บางขุนเทียน,100.44697,13.65201,-1
N_2226,junction,บางขุนเทียน,100.45809,13.64861,-1
N_2227,junction,บางกอกใหญ่,100.46344,13.73132,-1
N_2228,junction,บางกอกใหญ่,100.47254,13.73267,-1
N_2229,junction,บางพลัด,100.49315,13.7756,-1
N_223,junction,บางกอกน้อย,100.48034,13.76207,-1
N_2230,junction,บางพลัด,100.49923,13.77326,-1
N_2231,junction,บางพลัด,100.50006,13.77509,-1
N_2232,junction,บางพลัด,100.4951,13.77654,-1
N_2233,junction,ยานนาวา,100.5376,13.68291,-1
N_2234,junction,ยานนาวา,100.53125,13.67156,-1
N_2235,junction,บางพลัด,100.48965,13.77635,-1
N_2236,junction,บางพลัด,100.4889,13.77194,-1
N_2237,junction,คลองสาน,100.49623,13.73405,-1
N_2238,junction,คลองสาน,100.49504,13.73092,-1
N_2239,junction,จอมทอง,100.4774,13.69091,-1
N_224,junction,บางขุนเทียน,100.41151,13.61743,-1
N_2240,junction,จอมทอง,100.48241,13.68346,-1
N_2241,junction,ภาษีเจริญ,100.46908,13.71757,-1
N_2242,junction,ภาษีเจริญ,100.46302,13.72029,-1
N_2243,junction,บางแค,100.38873,13.74058,-1
N_2244,junction,บางขุนเทียน,100.47527,13.60194,-1
N_2245,junction,บางกะปิ,100.6246,13.79518,-1
N_2246,junction,บางกะปิ,100.6224,13.8069,-1
N_2247,junction,บางกอกน้อย,100.47269,13.76889,-1
N_2248,junction,บางกอกน้อย,100.47692,13.77201,-1
N_2249,junction,บางกอกใหญ่,100.47112,13.72264,-1
N_225,junction,บางขุนเทียน,100.41998,13.61927,-1
N_2250,junction,บางกอกใหญ่,100.46875,13.72396,-1
N_2251,junction,ภาษีเจริญ,100.45814,13.71855,-1
N_2252,junction,ภาษีเจริญ,100.45667,13.72356,-1
N_2253,junction,ธนบุรี,100.49205,13.73437,-1
N_2254,junction,ธนบุรี,100.49448,13.74067,-1
N_2255,junction,พระนคร,100.50642,13.75912,-1
N_2256,junction,พระนคร,100.50466,13.75816,-1
N_2257,junction,บางคอแหลม,100.5134,13.71036,-1
N_2258,junction,บางคอแหลม,100.51322,13.70955,-1
N_2259,junction,บางพลัด,100.47249,13.79007,-1
N_226,junction,จอมทอง,100.45454,13.66752,-1
N_2260,junction,บึงกุ่ม,100.65963,13.77248,-1
N_2261,junction,บึงกุ่ม,100.65612,13.77618,-1
N_2262,junction,บางพลัด,100.48515,13.79447,-1
N_2263,junction,บางพลัด,100.48896,13.79471,-1
N_2264,junction,จอมทอง,100.46278,13.71791,-1
N_2265,junction,ภาษีเจริญ,100.46047,13.71939,-1
N_2266,junction,บางกอกน้อย,100.4679,13.75604,-1
N_2267,junction,บางกอกน้อย,100.46626,13.76211,-1
N_2268,junction,บางกอกน้อย,100.45676,13.76013,-1
N_2269,junction,บางกอกน้อย,100.46197,13.76144,-1
N_227,junction,คันนายาว,100.68834,13.78829,-1
N_2270,junction,บางกอกน้อย,100.46217,13.75026,-1
N_2271,junction,สาทร,100.52132,13.71539,-1
N_2272,junction,สาทร,100.5114,13.71754,-1
N_2273,junction,ภาษีเจริญ,100.43771,13.69365,-1
N_2274,junction,ภาษีเจริญ,100.43469,13.69877,-1
N_2275,junction,บางกอกน้อย,100.45417,13.7679,-1
N_2276,junction,บางกอกน้อย,100.45391,13.76656,-1
N_2277,junction,จอมทอง,100.46437,13.67661,-1
N_2278,junction,จอมทอง,100.46899,13.67844,-1
N_2279,junction,บางพลัด,100.47965,13.78521,-1
N_228,junction,คันนายาว,100.66596,13.83748,-1
N_2280,junction,บางพลัด,100.48396,13.78289,-1
N_2281,junction,บางกอกน้อย,100.46907,13.7572,-1
N_2282,junction,บางกอกน้อย,100.4599,13.75534,-1
N_2283,junction,บางกอกน้อย,100.48307,13.75228,-1
N_2284,junction,บางกอกน้อย,100.4876,13.75144,-1
N_2285,junction,บางขุนเทียน,100.40998,13.60396,-1
N_2286,junction,บางขุนเทียน,100.40673,13.60937,-1
N_2287,junction,ธนบุรี,100.48926,13.71128,-1
N_2288,junction,ธนบุรี,100.49034,13.71169,-1
N_2289,junction,บางกอกใหญ่,100.48196,13.74267,-1
N_229,junction,ภาษีเจริญ,100.41691,13.73552,-1
N_2290,junction,บางกอกใหญ่,100.4873,13.73531,-1
N_2291,junction,บางแค,100.38882,13.7437,-1
N_2292,junction,ลาดพร้าว,100.60614,13.83594,-1
N_2293,junction,ลาดพร้าว,100.60641,13.84906,-1
N_2294,junction,บางซื่อ,100.51945,13.83141,-1
N_2295,junction,บางซื่อ,100.52324,13.82529,-1
N_2296,junction,บางกะปิ,100.65117,13.76705,-1
N_2297,junction,บางกะปิ,100.65589,13.76086,-1
N_2298,junction,บางกอกใหญ่,100.48641,13.73282,-1
N_2299,junction,บางกอกใหญ่,100.48547,13.73671,-1
N_23,junction,บางขุนเทียน,100.43347,13.65406,-1
N_230,junction,ภาษีเจริญ,100.42302,13.73177,-1
N_2300,junction,พระนคร,100.49659,13.7656,-1
N_2301,junction,พระนคร,100.49803,13.76477,-1
N_2302,junction,บางบอน,100.44685,13.68252,-1
N_2303,junction,บางขุนเทียน,100.44867,13.68164,-1
N_2304,junction,ป้อมปราบศัตรูพ่าย,100.50996,13.75613,-1
N_2305,junction,ป้อมปราบศัตรูพ่าย,100.50988,13.75497,-1
N_2306,junction,บางกะปิ,100.67153,13.75519,-1
N_2307,junction,บางกะปิ,100.67259,13.74944,-1
N_2308,junction,คลองสาน,100.50525,13.7233,-1
N_2309,junction,คลองสาน,100.51267,13.72342,-1
N_231,junction,จอมทอง,100.45852,13.65878,-1
N_2310,junction,คลองสาน,100.50685,13.72439,-1
N_2311,junction,คลองสาน,100.51273,13.72449,-1
N_2312,junction,บางซื่อ,100.51467,13.82048,-1
N_2313,junction,บางซื่อ,100.52073,13.81996,-1
N_2314,junction,บางกอกใหญ่,100.48756,13.73868,-1
N_2315,junction,บางกอกใหญ่,100.48854,13.73812,-1
N_2316,junction,ภาษีเจริญ,100.46608,13.72137,-1
N_2317,junction,ภาษีเจริญ,100.47025,13.71942,-1
N_2318,junction,บางซื่อ,100.51527,13.82698,-1
N_2319,junction,บางซื่อ,100.52256,13.82315,-1
N_232,junction,ภาษีเจริญ,100.43289,13.70581,-1
